product,rating,price,brand,gender,sentence_vector
  (0, 1354)	0.11510743046394491
  (0, 1404)	0.10229802383838044
  (0, 1427)	0.07770902702051267
  (0, 1544)	0.11029507090401239
  (0, 1595)	0.05457030049782003
  (0, 1697)	0.05215942388253257
  (0, 1718)	0.06763277196323508
  (0, 1729)	0.22991534352813411
  (0, 1773)	0.041327195267007184
  (0, 1800)	0.05802678309122562
  (0, 1827)	0.08877456716254163
  (0, 1851)	0.20577010076225338
  (0, 1889)	0.19164603917340436
  (0, 2057)	0.22991534352813411
  (0, 2091)	0.09930428615953447
  (0, 2202)	0.07110172769990857
  (0, 2265)	0.07355718775032066
  (0, 2294)	0.0922768426613487
  (0, 2311)	0.1865929073127961
  (0, 2314)	0.13122256092962803"
Reebok Womens Energen Run 4 for Women,4.5,47.0,Reebok,Women,"  (0, 106)	0.08612248983667004
  (0, 348)	0.22861653073459354
  (0, 360)	0.11469022381194074
  (0, 464)	0.13578740540947612
  (0, 478)	0.2862810992252629
  (0, 583)	0.14726961615208792
  (0, 687)	0.2140012043950825
  (0, 732)	0.07187025044875923
  (0, 766)	0.10048589741942238
  (0, 829)	0.07956295963434325
  (0, 849)	0.07972945994459103
  (0, 958)	0.17450803526449973
  (0, 1116)	0.11917500136667714
  (0, 1130)	0.1767469059839706
  (0, 1156)	0.11668287405838032
  (0, 1205)	0.11364987301182955
  (0, 1264)	0.13198943921084036
  (0, 1314)	0.08040102053351565
  (0, 1348)	0.3324312712650461
  (0, 1513)	0.2052196697439653
  (0, 1589)	0.16029303069690137
  (0, 1685)	0.19951172340987647
  (0, 1697)	0.1508331138204435
  (0, 1773)	0.2390175766368348
  (0, 1800)	0.08390008676422574
  (0, 1960)	0.1173824172201709
  (0, 1976)	0.15709409557843457
  (0, 1979)	0.2566764609109152
  (0, 1981)	0.15787498405747458
  (0, 1989)	0.10441253164822745
  (0, 2064)	0.10280496014625237
  (0, 2091)	0.14358263169174876
  (0, 2144)	0.11017495748787905
  (0, 2145)	0.22464406117304628
  (0, 2195)	0.14070377398810338
  (0, 2239)	0.18685394602788666
  (0, 2265)	0.10635527433395749"
Reebok Womens Foatride Energy Lace-Up & Training,4.3,45.0,Reebok,Women,"  (0, 39)	0.21682044080592638
  (0, 106)	0.09008829392026153
  (0, 225)	0.2214046862028705
  (0, 348)	0.1195719797169586
  (0, 360)	0.1199715267422672
  (0, 463)	0.31122033865168336
  (0, 464)	0.14204020009637452
  (0, 644)	0.30163577904988853
  (0, 707)	0.07700192304539598
  (0, 714)	0.2291285761698137
  (0, 849)	0.08340087513974453
  (0, 1138)	0.15967628180069257
  (0, 1143)	0.11753228295086308
  (0, 1156)	0.12205593537260265
  (0, 1206)	0.19401474291419388
  (0, 1217)	0.2126033438364682
  (0, 1289)	0.17815084461322078
  (0, 1314)	0.08410336002882568
  (0, 1427)	0.11753228295086308
  (0, 1493)	0.12278769138765533
  (0, 1595)	0.08253573934377506
  (0, 1697)	0.1577787395201227
  (0, 1773)	0.12501197850296833
  (0, 1960)	0.12278769138765533
  (0, 1981)	0.3302897534290864
  (0, 1989)	0.2184411263056401
  (0, 2064)	0.10753896553247232
  (0, 2120)	0.18860634863854397
  (0, 2182)	0.32637703725878153
  (0, 2235)	0.1270047883571135"
Reebok Womens Lite Plus 3.0 Ortholite & Training,4.2,40.0,Reebok,Women,"  (0, 106)	0.08915959619858829
  (0, 259)	0.14566568728085194
  (0, 359)	0.1558722917654767
  (0, 360)	0.11873477023703445
  (0, 466)	0.17844289141356878
  (0, 490)	0.2507276946554052
  (0, 515)	0.1498876136754699
  (0, 670)	0.19201469338639493
  (0, 707)	0.07620812945263448
  (0, 732)	0.22321425637561015
  (0, 766)	0.10402952880902076
  (0, 829)	0.2471062332318506
  (0, 849)	0.08254111634803747
  (0, 958)	0.18066205455856335
  (0, 1079)	0.21041166906442957
  (0, 1114)	0.12152190374445539
  (0, 1143)	0.11632067200065313
  (0, 1205)	0.11765773150512245
  (0, 1231)	0.17149083130068188
  (0, 1264)	0.13664404181572906
  (0, 1557)	0.17039500762214155
  (0, 1595)	0.0816848990209133
  (0, 1637)	0.10615808817173232
  (0, 1697)	0.23422835685157486
  (0, 1718)	0.20247556263839925
  (0, 1773)	0.12372326123943206
  (0, 1800)	0.17371764033091788
  (0, 1803)	0.1704050952041784
  (0, 1818)	0.21041166906442957
  (0, 1827)	0.13288439843916902
  (0, 1921)	0.226766546904974
  (0, 1960)	0.12152190374445539
  (0, 2144)	0.11406027321603668
  (0, 2322)	0.34415444753148233"
Reebok Womens Princess Signature Casual,4.4,36.0,Reebok,Women,"  (0, 106)	0.059509041985495136
  (0, 183)	0.11631498565761338
  (0, 348)	0.0789848897301063
  (0, 360)	0.03962440796297414
  (0, 442)	0.2155927698056462
  (0, 456)	0.10547632932393734
  (0, 464)	0.14073986524783458
  (0, 537)	0.09645878246509691
  (0, 570)	0.2155927698056462
  (0, 625)	0.22970383829497584
  (0, 644)	0.09962479839886418
  (0, 698)	0.2155927698056462
  (0, 707)	0.050864662566794804
  (0, 732)	0.04966100909964859
  (0, 766)	0.06943389003062032
  (0, 876)	0.14470484429618236
  (0, 1079)	0.14043801657315608
  (0, 1091)	0.2957417204598992
  (0, 1184)	0.1300930164181869
  (0, 1231)	0.05723026749285191
  (0, 1238)	0.1978149259938835
  (0, 1241)	0.0744811026296713
  (0, 1284)	0.22970383829497584
  (0, 1314)	0.05555561289135435
  (0, 1414)	0.22970383829497584
  (0, 1455)	0.16734670797456078
  (0, 1493)	0.08110907160210531
  (0, 1503)	0.13321171463280496
  (0, 1526)	0.16734670797456078
  (0, 1557)	0.11372913399158417
  (0, 1595)	0.1090401996570152
  (0, 1661)	0.08607057662230289
  (0, 1718)	0.13514110955872669
  (0, 1743)	0.2155927698056462
  (0, 1773)	0.04128917728205415
  (0, 1800)	0.23189361084695936
  (0, 1827)	0.0886929010795473
  (0, 1833)	0.07085458431238992
  (0, 1848)	0.11838305005912536
  (0, 1930)	0.15135398247673443
  (0, 1973)	0.1978149259938835
  (0, 2040)	0.18145777646389039
  (0, 2049)	0.1645610474886988
  (0, 2064)	0.14207263866297515
  (0, 2144)	0.07612885070241766
  (0, 2202)	0.07103631933148757
  (0, 2294)	0.09219195474207066"
Reebok Womens Zig Dynamica Str,4.6,56.0,Reebok,Women,"  (0, 78)	0.2889938139200757
  (0, 106)	0.07486921043101398
  (0, 149)	0.16624829734039775
  (0, 360)	0.09970411349278163
  (0, 397)	0.12183475909650408
  (0, 464)	0.059022305606605756
  (0, 515)	0.12586381912583144
  (0, 704)	0.20379187267476426
  (0, 707)	0.06399358817008176
  (0, 732)	0.06247925384858899
  (0, 742)	0.2889938139200757
  (0, 766)	0.08735580930732309
  (0, 829)	0.06916678766109671
  (0, 930)	0.24887389926797016
  (0, 958)	0.1517057720799612
  (0, 1114)	0.10204452881500505
  (0, 1116)	0.20720576639991678
  (0, 1140)	0.24887389926797016
  (0, 1205)	0.1975994022959075
  (0, 1314)	0.13979068502566666
  (0, 1412)	0.13088928068450204
  (0, 1493)	0.10204452881500505
  (0, 1515)	0.12430915392960443
  (0, 1544)	0.13863621586975688
  (0, 1557)	0.07154215713158615
  (0, 1589)	0.13934818499361812
  (0, 1595)	0.0685925481336996
  (0, 1697)	0.1311243574123833
  (0, 1773)	0.15583958332955677
  (0, 1800)	0.07293719983065954
  (0, 1853)	0.3134881967537952
  (0, 1907)	0.17190585062419614
  (0, 1960)	0.10204452881500505
  (0, 2025)	0.2889938139200757
  (0, 2064)	0.08937184943374113
  (0, 2144)	0.09577883886115683
  (0, 2239)	0.16243849233293473
  (0, 2265)	0.09245825834411531
  (0, 2351)	0.1507641199515031"
Reebok Work Nano Tactical Men's Boot,3.9,76.0,Reebok,Men,"  (0, 28)	0.18468765588544817
  (0, 106)	0.08383242356687695
  (0, 220)	0.15444905623297586
  (0, 360)	0.05582025925990281
  (0, 448)	0.2498512273801997
  (0, 464)	0.13217670909100349
  (0, 473)	0.18188534932349826
  (0, 707)	0.07165479050940117
  (0, 708)	0.11744811730044379
  (0, 731)	0.2896087173719569
  (0, 732)	0.06995916268682362
  (0, 736)	0.2697299723760783
  (0, 800)	0.2498512273801997
  (0, 849)	0.07760938948129861
  (0, 1109)	0.24001294165975848
  (0, 1116)	0.11600604223242593
  (0, 1184)	0.18326648340466276
  (0, 1206)	0.18054205933345333
  (0, 1231)	0.16124447194010771
  (0, 1264)	0.12847973386814893
  (0, 1314)	0.15652618546810626
  (0, 1360)	0.2697299723760783
  (0, 1557)	0.08010706116728002
  (0, 1595)	0.07680433005199279
  (0, 1661)	0.12125056622159966
  (0, 1697)	0.07341117000731673
  (0, 1773)	0.058165476760333644
  (0, 1833)	0.09981527723432472
  (0, 1960)	0.1142611243400824
  (0, 1976)	0.15291683723221053
  (0, 2091)	0.13976465403702712
  (0, 2126)	0.26217242428143456
  (0, 2219)	0.26217242428143456
  (0, 2239)	0.18188534932349826
  (0, 2340)	0.14397815505640227"
Reebok Work Zig Pulse Work CT Men's Oxford,3.8,50.0,Reebok,Men,"  (0, 99)	0.08756439299863865
  (0, 106)	0.04824089107660061
  (0, 166)	0.18620897721334423
  (0, 183)	0.09429052067504229
  (0, 225)	0.11855879255983369
  (0, 246)	0.12422017809095416
  (0, 265)	0.18620897721334423
  (0, 360)	0.06424290106980847
  (0, 379)	0.16665368833610414
  (0, 384)	0.18620897721334423
  (0, 385)	0.10169242481116203
  (0, 464)	0.11409050260313554
  (0, 581)	0.06054151353351842
  (0, 683)	0.09965209128799855
  (0, 704)	0.131310340731566
  (0, 707)	0.04123334143290151
  (0, 826)	0.18620897721334423
  (0, 829)	0.089133235156842
  (0, 849)	0.04465988152545873
  (0, 855)	0.10980860300444714
  (0, 858)	0.14709839945886408
  (0, 863)	0.18620897721334423
  (0, 1006)	0.1212477136884021
  (0, 1079)	0.11384580955228235
  (0, 1114)	0.06575091377601189
  :	:
  (0, 1550)	0.11495231679518018
  (0, 1557)	0.04609715248366285
  (0, 1595)	0.08839322931642866
  (0, 1602)	0.09596699312702785
  (0, 1611)	0.1212477136884021
  (0, 1637)	0.11487626653189774
  (0, 1646)	0.131310340731566
  (0, 1661)	0.06977294833193193
  (0, 1685)	0.22351010370865187
  (0, 1697)	0.0844880800399054
  (0, 1708)	0.16665368833610414
  (0, 1718)	0.05477594100559137
  (0, 1773)	0.13388397039841565
  (0, 1800)	0.37596822428949406
  (0, 1820)	0.0977494164085562
  (0, 1827)	0.07189873063809421
  (0, 1877)	0.1334010984295224
  (0, 2033)	0.14709839945886408
  (0, 2064)	0.05758545641161858
  (0, 2091)	0.1608535496144948
  (0, 2144)	0.06171370722817667
  (0, 2195)	0.15762840688650423
  (0, 2265)	0.05957413927879537
  (0, 2279)	0.1024066988683274
  (0, 2340)	0.08285140999108732"
Reebok Zig Dymanica 5 for Women,4.3,70.0,Reebok,Women,"  (0, 106)	0.056445869830292775
  (0, 259)	0.09221919763612939
  (0, 348)	0.07491921656800157
  (0, 359)	0.09868087638650413
  (0, 360)	0.0751695574103047
  (0, 456)	0.20009406828116066
  (0, 464)	0.08899694173812611
  (0, 466)	0.11297005202263188
  (0, 526)	0.16475126758986622
  (0, 537)	0.09149365705367078
  (0, 655)	0.11297005202263188
  (0, 701)	0.13320910131010089
  (0, 707)	0.04824645173933187
  (0, 732)	0.09420951041231675
  (0, 750)	0.18161401355554024
  (0, 849)	0.05225578970379124
  (0, 882)	0.14356317810090993
  (0, 952)	0.2178800485324087
  (0, 969)	0.12339660034118799
  (0, 972)	0.2178800485324087
  (0, 1073)	0.18161401355554024
  (0, 1116)	0.15621788517554364
  (0, 1130)	0.11584236436961738
  (0, 1156)	0.15295113583024675
  (0, 1231)	0.10856878623728283
  :	:
  (0, 1289)	0.11162248664732381
  (0, 1292)	0.0948920485446607
  (0, 1314)	0.10539187958602561
  (0, 1557)	0.10787503342375429
  (0, 1589)	0.10505826715622808
  (0, 1595)	0.051713728794434435
  (0, 1613)	0.17211740751046978
  (0, 1618)	0.12533897041468786
  (0, 1661)	0.08164017436921482
  (0, 1685)	0.13076274026179152
  (0, 1697)	0.14828716038550988
  (0, 1718)	0.1281848476191656
  (0, 1773)	0.11749156675202953
  (0, 1800)	0.10997855229743478
  (0, 1818)	0.13320910131010089
  (0, 1827)	0.08412751713306725
  (0, 1930)	0.14356317810090993
  (0, 1960)	0.07693405816924848
  (0, 2062)	0.2178800485324087
  (0, 2064)	0.26951916552013006
  (0, 2069)	0.29446964339210246
  (0, 2144)	0.07221018947214541
  (0, 2160)	0.18763258810083572
  (0, 2172)	0.16822929908964127
  (0, 2349)	0.17652538128373044"
Reebok Zignition for Men,4.8,66.0,Reebok,Men,"  (0, 40)	0.14171003030817486
  (0, 106)	0.06432425181593267
  (0, 117)	0.23303758810388794
  (0, 225)	0.15808591958847087
  (0, 246)	0.16563479317690902
  (0, 358)	0.12361669681907009
  (0, 360)	0.08566128140623902
  (0, 376)	0.1961405412990432
  (0, 456)	0.11401100978414175
  (0, 503)	0.19170975360986492
  (0, 644)	0.10768599872406004
  (0, 655)	0.12873774637206428
  (0, 829)	0.05942498713688214
  (0, 876)	0.3128274471553994
  (0, 930)	0.21382123939555428
  (0, 1050)	0.1095213976637306
  (0, 1079)	0.15180164292988751
  (0, 1156)	0.08714957716355101
  (0, 1223)	0.21382123939555428
  (0, 1241)	0.0805077857285462
  (0, 1275)	0.20696262767093204
  (0, 1309)	0.2011637540839949
  (0, 1356)	0.15808591958847087
  (0, 1382)	0.22221550173199914
  (0, 1515)	0.10680082338735458
  (0, 1557)	0.0614657975460747
  (0, 1611)	0.16167131852964245
  (0, 1612)	0.24829046216495504
  (0, 1697)	0.1126561391103249
  (0, 1773)	0.08926023166062363
  (0, 1800)	0.12532871073828966
  (0, 1803)	0.12293887278512713
  (0, 1805)	0.24829046216495504
  (0, 2202)	0.07678426572333928
  (0, 2265)	0.07943596917813633
  (0, 2288)	0.2011637540839949
  (0, 2375)	0.24829046216495504"
Reebok Zignition for Women,4.2,66.0,Reebok,Women,"  (0, 219)	0.6747811799491282
  (0, 360)	0.12401995105932853
  (0, 456)	0.33012907632325106
  (0, 481)	0.3030956363012534
  (0, 707)	0.1592006868109599
  (0, 766)	0.2173202853025035
  (0, 829)	0.34414073081473073
  (0, 1231)	0.1791243160076488
  (0, 1595)	0.17064179529948756
  (0, 1697)	0.1631029635517196
  (0, 1773)	0.12923049224067057
  (0, 1800)	0.18145024586288003"
Reebok womens,4.4,43.0,Reebok,Unisex,"  (0, 39)	0.1641116341965851
  (0, 53)	0.24703514460945764
  (0, 73)	0.19522262480341526
  (0, 83)	0.16758145466579108
  (0, 220)	0.12562635142797898
  (0, 253)	0.26320419261602124
  (0, 259)	0.11140294680953454
  (0, 348)	0.1810083304187678
  (0, 360)	0.09080658279980135
  (0, 464)	0.16126557952364068
  (0, 537)	0.11052647682294112
  (0, 559)	0.13177353818345794
  (0, 707)	0.05828284169282167
  (0, 708)	0.09553038923257501
  (0, 732)	0.05690364558812766
  (0, 766)	0.07956023330455053
  (0, 849)	0.06312621569135152
  (0, 894)	0.21939397447183345
  (0, 950)	0.21939397447183345
  (0, 958)	0.1381676469605653
  (0, 1040)	0.2132467877163545
  (0, 1050)	0.11609987268503752
  (0, 1116)	0.09435742881637754
  (0, 1143)	0.08896031644537808
  (0, 1205)	0.08998287962850018
  (0, 1292)	0.22926362639544431
  (0, 1314)	0.063657927289746
  (0, 1358)	0.22666455323553425
  (0, 1429)	0.14179539943454256
  (0, 1493)	0.09293814097025527
  (0, 1557)	0.13031556247107315
  (0, 1595)	0.06247139343958053
  (0, 1697)	0.05971145222258241
  (0, 1718)	0.07742514642911807
  (0, 1773)	0.1419325595641193
  (0, 1800)	0.1992849936754499
  (0, 1803)	0.13032327730348198
  (0, 1827)	0.10162800758007831
  (0, 2037)	0.18285433509134646
  (0, 2064)	0.08139636331217108
  (0, 2087)	0.24703514460945764
  (0, 2198)	0.18285433509134646
  (0, 2235)	0.09613006638397914
  (0, 2265)	0.1684146861695565"
adidas Baby Lite Racer Adapt 7.0,4.6,40.0,Adidas,Unisex,"  (0, 227)	0.17087665918083936
  (0, 233)	0.2072748098473866
  (0, 306)	0.23990492554866022
  (0, 348)	0.10683923175197423
  (0, 360)	0.10719623259225305
  (0, 397)	0.13098985304027103
  (0, 464)	0.12691490006367312
  (0, 478)	0.2675751627238704
  (0, 515)	0.1353216708650511
  (0, 536)	0.2517356291888032
  (0, 537)	0.13047536369951565
  (0, 581)	0.10102006693586302
  (0, 593)	0.1475592509024411
  (0, 707)	0.06880229231855693
  (0, 732)	0.06717416556969492
  (0, 766)	0.09392003323383703
  (0, 829)	0.14872844856726378
  (0, 849)	0.07451984527198457
  (0, 931)	0.14334073110131715
  (0, 1076)	0.1816839462953362
  (0, 1158)	0.3107098294088092
  (0, 1231)	0.07741275366452365
  (0, 1242)	0.16414014316244777
  (0, 1264)	0.12336509734749701
  (0, 1314)	0.07514752531913658
  (0, 1412)	0.1407247633479473
  (0, 1427)	0.10501673424032916
  (0, 1493)	0.10971251498477136
  (0, 1557)	0.07691808740252475
  (0, 1595)	0.14749366874151498
  (0, 1637)	0.09584174112172981
  (0, 1661)	0.116423714892789
  (0, 1697)	0.07048875228555734
  (0, 1718)	0.182799170483115
  (0, 1773)	0.05584997327411975
  (0, 1800)	0.07841795853529222
  (0, 1803)	0.15384528208498235
  (0, 1820)	0.16310547940078926
  (0, 1827)	0.11997081271585042
  (0, 1858)	0.18996405326027702
  (0, 1960)	0.10971251498477136
  (0, 1976)	0.14682938657533817
  (0, 2064)	0.09608756573311018
  (0, 2090)	0.25899231962809793
  (0, 2144)	0.10297599896637978"
adidas Baby-Boy's Ubounce DNA,4.6,45.0,Adidas,Unisex,"  (0, 93)	0.3953087104769775
  (0, 106)	0.0890127944267426
  (0, 259)	0.14542584791524604
  (0, 348)	0.11814449565628286
  (0, 360)	0.1185392727763723
  (0, 495)	0.30750490236104905
  (0, 515)	0.14964082288453506
  (0, 581)	0.11170957207000819
  (0, 583)	0.15221204232148747
  (0, 707)	0.07608265234293814
  (0, 829)	0.1644662476281433
  (0, 841)	0.2958888053739242
  (0, 849)	0.08240521194013702
  (0, 1078)	0.2598059124186227
  (0, 1114)	0.12132181725294625
  (0, 1156)	0.12059879714784724
  (0, 1231)	0.08560423534578822
  (0, 1241)	0.11140779377137351
  (0, 1544)	0.1648260601691115
  (0, 1595)	0.08155040437961192
  (0, 1608)	0.2958888053739242
  (0, 1637)	0.1059832982881549
  (0, 1674)	0.2598059124186227
  (0, 1718)	0.10107109274826574
  (0, 1773)	0.061759775100271884
  (0, 1965)	0.13994113656559362
  (0, 1989)	0.32374997167889996
  (0, 2064)	0.10625513499322274
  (0, 2202)	0.10625513499322274
  (0, 2293)	0.1710625045924494"
adidas Boys' Racer Tr23,4.6,32.0,Adidas,Unisex,"  (0, 99)	0.11296972299003727
  (0, 106)	0.06223717101311783
  (0, 129)	0.20024746636057342
  (0, 358)	0.11960579847894268
  (0, 360)	0.08288189399137916
  (0, 464)	0.049063978456291506
  (0, 466)	0.12456068917410977
  (0, 481)	0.10127862566706172
  (0, 593)	0.22817947786025625
  (0, 704)	0.16940781875120225
  (0, 707)	0.053196499171768705
  (0, 732)	0.05193766548572869
  (0, 766)	0.07261701320943856
  (0, 847)	0.20024746636057342
  (0, 849)	0.11523438402130859
  (0, 931)	0.11082806729762563
  (0, 955)	0.22547639208939463
  (0, 1026)	0.10735900110948733
  (0, 1114)	0.1696548622391151
  (0, 1128)	0.22547639208939463
  (0, 1130)	0.12772769847487686
  (0, 1231)	0.059853928516397155
  (0, 1242)	0.12690973942215725
  (0, 1314)	0.058102501147650185
  (0, 1456)	0.24023436757423422
  (0, 1471)	0.18165461612065759
  (0, 1557)	0.05947146286721661
  (0, 1595)	0.05701951608473455
  (0, 1637)	0.14820567543293467
  (0, 1718)	0.1413365106526002
  (0, 1737)	0.18548949087573383
  (0, 1773)	0.08636407180342419
  (0, 1800)	0.121262263965276
  (0, 1803)	0.1189499672935598
  (0, 1820)	0.2522195179103012
  (0, 1833)	0.07410283771646733
  (0, 1923)	0.16026056514691261
  (0, 1960)	0.08482743111955755
  (0, 1981)	0.11408973893012812
  (0, 1991)	0.13711207113301285
  (0, 2090)	0.20024746636057342
  (0, 2144)	0.07961889726528189
  (0, 2210)	0.36330923224131517
  (0, 2265)	0.1537171396094767
  (0, 2294)	0.09641839730363004"
adidas Boys' Ultradream Dna Elastic Lace,4.5,43.0,Adidas,Unisex,"  (0, 106)	0.07856685192430429
  (0, 220)	0.14474800577874808
  (0, 358)	0.15098776029525243
  (0, 360)	0.10462830148648748
  (0, 464)	0.12387459993579168
  (0, 559)	0.15183085912831165
  (0, 593)	0.2880488132314569
  (0, 605)	0.5692729930150595
  (0, 707)	0.06715410429627035
  (0, 732)	0.131129960025054
  (0, 1076)	0.354663260985107
  (0, 1116)	0.1087196236803146
  (0, 1156)	0.1064461339382182
  (0, 1206)	0.16920208957629224
  (0, 1314)	0.07334733455569492
  (0, 1427)	0.10250101393971528
  (0, 1493)	0.10708430526967054
  (0, 1557)	0.0750754820752624
  (0, 1595)	0.07198019775160736
  (0, 1773)	0.054512063534583315
  (0, 1820)	0.15919821863289207
  (0, 2091)	0.13098594088978935
  (0, 2187)	0.3032666439860441
  (0, 2312)	0.22493756526382408
  (0, 2350)	0.2611652864915356"
adidas Men's,4.5,55.0,Adidas,Men,"  (0, 40)	0.23754321799906
  (0, 111)	0.08204071841482082
  (0, 183)	0.10537546525012763
  (0, 244)	0.20810000270578907
  (0, 320)	0.1339634837727173
  (0, 356)	0.17921026892772215
  (0, 360)	0.0717953993761415
  (0, 481)	0.1754626741225231
  (0, 515)	0.09063260124969394
  (0, 650)	0.15160761196158337
  (0, 707)	0.046080799068696124
  (0, 716)	0.19531609185515658
  (0, 732)	0.04499035020363056
  (0, 766)	0.06290357536250882
  (0, 829)	0.09961188098929805
  (0, 849)	0.04991016870062143
  (0, 869)	0.11444579434628176
  (0, 920)	0.17921026892772215
  (0, 947)	0.20810000270578907
  (0, 1050)	0.09179330914057572
  (0, 1114)	0.14696139294100194
  (0, 1169)	0.19291416690666252
  (0, 1208)	0.15735602898093554
  (0, 1229)	0.20810000270578907
  (0, 1231)	0.05184771359728736
  :	:
  (0, 1595)	0.04939243943874698
  (0, 1637)	0.06419065217443694
  (0, 1697)	0.047210316999827404
  (0, 1718)	0.06121548832962944
  (0, 1753)	0.17346185190837
  (0, 1800)	0.05252095633545509
  (0, 1829)	0.17921026892772215
  (0, 1833)	0.12838130434887388
  (0, 1853)	0.11286901561626447
  (0, 1885)	0.1543509939793758
  (0, 1951)	0.18624576275900245
  (0, 1960)	0.07348069647050097
  (0, 1981)	0.09882880297185602
